       CYCLE                    TASK                       JOBID               STATE         EXIT STATUS     TRIES      DURATION
201906140000          echgres_v15_04                    53707054           SUCCEEDED                   0         1         325.0
201906140000          echgres_v15_05                    53707055           SUCCEEDED                   0         1         315.0
201906140000          echgres_v15_06                    53707056           SUCCEEDED                   0         1         306.0
201906140000          echgres_v15_07                    53707057           SUCCEEDED                   0         1         314.0
201906140000          echgres_v15_08                    53707058           SUCCEEDED                   0         1         305.0
201906140000               hera2hpss                    53707295           SUCCEEDED                   0         1         234.0
================================================================================================================================
201906140600               hpss2hera                    53707657           SUCCEEDED                   0         1         324.0
201906140600          echgres_v15_01                    53707968           SUCCEEDED                   0         1         525.0
201906140600          echgres_v15_02                    53707974           SUCCEEDED                   0         1         267.0
201906140600          echgres_v15_03                    53707970           SUCCEEDED                   0         1         304.0
201906140600          echgres_v15_04                    53707971           SUCCEEDED                   0         1         282.0
201906140600          echgres_v15_05                    53707973           SUCCEEDED                   0         1         263.0
201906140600          echgres_v15_06                    53707975           SUCCEEDED                   0         1         265.0
201906140600          echgres_v15_07                    53707972           SUCCEEDED                   0         1         299.0
201906140600          echgres_v15_08                    53707969           SUCCEEDED                   0         1         358.0
201906140600               hera2hpss                    53729237           SUCCEEDED                   0         1         287.0
================================================================================================================================
201906141200               hpss2hera                    53729614           SUCCEEDED                   0         1         314.0
201906141200          echgres_v15_01                    53730019           SUCCEEDED                   0         1         419.0
201906141200          echgres_v15_02                    53730020           SUCCEEDED                   0         1         320.0
201906141200          echgres_v15_03                    53730021           SUCCEEDED                   0         1         328.0
201906141200          echgres_v15_04                    53730025           SUCCEEDED                   0         1         333.0
201906141200          echgres_v15_05                    53730026           SUCCEEDED                   0         1         326.0
201906141200          echgres_v15_06                    53730024           SUCCEEDED                   0         1         317.0
201906141200          echgres_v15_07                    53730023           SUCCEEDED                   0         1         318.0
201906141200          echgres_v15_08                    53730022           SUCCEEDED                   0         1         331.0
201906141200               hera2hpss                    53734630           SUCCEEDED                   0         1         270.0
================================================================================================================================
201906141800               hpss2hera                    53735035           SUCCEEDED                   0         1         337.0
201906141800          echgres_v15_01                    53735573           SUCCEEDED                   0         1         402.0
201906141800          echgres_v15_02                    53735574           SUCCEEDED                   0         1         328.0
201906141800          echgres_v15_03                    53735576           SUCCEEDED                   0         1         332.0
201906141800          echgres_v15_04                    53735577           SUCCEEDED                   0         1         279.0
201906141800          echgres_v15_05                    53735578           SUCCEEDED                   0         1         278.0
201906141800          echgres_v15_06                    53735580           SUCCEEDED                   0         1         260.0
201906141800          echgres_v15_07                    53735581           SUCCEEDED                   0         1         273.0
201906141800          echgres_v15_08                    53735583           SUCCEEDED                   0         1         264.0
201906141800               hera2hpss                    53746697           SUCCEEDED                   0         1         256.0
================================================================================================================================
201906150000               hpss2hera                    53747219           SUCCEEDED                   0         1         370.0
201906150000          echgres_v15_01                    53747697           SUCCEEDED                   0         1         440.0
201906150000          echgres_v15_02                    53747698           SUCCEEDED                   0         1         308.0
201906150000          echgres_v15_03                    53747699           SUCCEEDED                   0         1         340.0
201906150000          echgres_v15_04                    53747700           SUCCEEDED                   0         1         345.0
201906150000          echgres_v15_05                    53747701           SUCCEEDED                   0         1         353.0
201906150000          echgres_v15_06                    53747702           SUCCEEDED                   0         1         331.0
201906150000          echgres_v15_07                    53747703           SUCCEEDED                   0         1         353.0
201906150000          echgres_v15_08                    53747704           SUCCEEDED                   0         1         349.0
201906150000               hera2hpss                    53751206           SUCCEEDED                   0         1         271.0
================================================================================================================================
201906150600               hpss2hera                    53752252           SUCCEEDED                   0         1         330.0
201906150600          echgres_v15_01                    53753220           SUCCEEDED                   0         1         464.0
201906150600          echgres_v15_02                    53753221           SUCCEEDED                   0         1         287.0
201906150600          echgres_v15_03                    53753222           SUCCEEDED                   0         1         291.0
201906150600          echgres_v15_04                    53753223           SUCCEEDED                   0         1         325.0
201906150600          echgres_v15_05                    53753224           SUCCEEDED                   0         1         325.0
201906150600          echgres_v15_06                    53753225           SUCCEEDED                   0         1         280.0
201906150600          echgres_v15_07                    53753226           SUCCEEDED                   0         1         335.0
201906150600          echgres_v15_08                    53753227           SUCCEEDED                   0         1         285.0
201906150600               hera2hpss                    53775377           SUCCEEDED                   0         1         317.0
================================================================================================================================
201906151200               hpss2hera                    53775654           SUCCEEDED                   0         1         322.0
201906151200          echgres_v15_01                    53775975           SUCCEEDED                   0         1         421.0
201906151200          echgres_v15_02                    53775976           SUCCEEDED                   0         1         278.0
201906151200          echgres_v15_03                    53775977           SUCCEEDED                   0         1         296.0
201906151200          echgres_v15_04                    53775978           SUCCEEDED                   0         1         295.0
201906151200          echgres_v15_05                    53775979           SUCCEEDED                   0         1         266.0
201906151200          echgres_v15_06                    53775980           SUCCEEDED                   0         1         267.0
201906151200          echgres_v15_07                    53775981           SUCCEEDED                   0         1         255.0
201906151200          echgres_v15_08                    53775982           SUCCEEDED                   0         1         269.0
201906151200               hera2hpss                    53777604           SUCCEEDED                   0         1         252.0
================================================================================================================================
201906151800               hpss2hera                    53777809           SUCCEEDED                   0         1         351.0
201906151800          echgres_v15_01                    53778103           SUCCEEDED                   0         1         403.0
201906151800          echgres_v15_02                    53778104           SUCCEEDED                   0         1         270.0
201906151800          echgres_v15_03                    53778105           SUCCEEDED                   0         1         315.0
201906151800          echgres_v15_04                    53778106           SUCCEEDED                   0         1         290.0
201906151800          echgres_v15_05                    53778107           SUCCEEDED                   0         1         267.0
201906151800          echgres_v15_06                    53778108           SUCCEEDED                   0         1         259.0
201906151800          echgres_v15_07                    53778109           SUCCEEDED                   0         1         253.0
201906151800          echgres_v15_08                    53778110           SUCCEEDED                   0         1         262.0
201906151800               hera2hpss                    53779143           SUCCEEDED                   0         1         282.0
================================================================================================================================
201906160000               hpss2hera                    53779467           SUCCEEDED                   0         1         329.0
201906160000          echgres_v15_01                    53779760           SUCCEEDED                   0         1         479.0
201906160000          echgres_v15_02                    53779761           SUCCEEDED                   0         1         302.0
201906160000          echgres_v15_03                    53779762           SUCCEEDED                   0         1         310.0
201906160000          echgres_v15_04                    53779763           SUCCEEDED                   0         1         302.0
201906160000          echgres_v15_05                    53779764           SUCCEEDED                   0         1         307.0
201906160000          echgres_v15_06                    53779765           SUCCEEDED                   0         1         301.0
201906160000          echgres_v15_07                    53779766           SUCCEEDED                   0         1         307.0
201906160000          echgres_v15_08                    53779767           SUCCEEDED                   0         1         316.0
201906160000               hera2hpss                    53780415           SUCCEEDED                   0         1         329.0
================================================================================================================================
201906160600               hpss2hera                    53780819           SUCCEEDED                   0         1         309.0
201906160600          echgres_v15_01                    53781102           SUCCEEDED                   0         1         528.0
201906160600          echgres_v15_02                    53781103           SUCCEEDED                   0         1         381.0
201906160600          echgres_v15_03                    53781105           SUCCEEDED                   0         1         289.0
201906160600          echgres_v15_04                    53781106           SUCCEEDED                   0         1         290.0
201906160600          echgres_v15_05                    53781107           SUCCEEDED                   0         1         288.0
201906160600          echgres_v15_06                    53781108           SUCCEEDED                   0         1         287.0
201906160600          echgres_v15_07                    53781109           SUCCEEDED                   0         1         291.0
201906160600          echgres_v15_08                    53781110           SUCCEEDED                   0         1         289.0
201906160600               hera2hpss                    53823237           SUCCEEDED                   0         1         256.0
================================================================================================================================
201906161200               hpss2hera                    53823457           SUCCEEDED                   0         1         352.0
201906161200          echgres_v15_01                    53823820           SUCCEEDED                   0         1         423.0
201906161200          echgres_v15_02                    53823821           SUCCEEDED                   0         1         277.0
201906161200          echgres_v15_03                    53823822           SUCCEEDED                   0         1         289.0
201906161200          echgres_v15_04                    53823823           SUCCEEDED                   0         1         288.0
201906161200          echgres_v15_05                    53823824           SUCCEEDED                   0         1         300.0
201906161200          echgres_v15_06                    53823825           SUCCEEDED                   0         1         286.0
201906161200          echgres_v15_07                    53823826           SUCCEEDED                   0         1         282.0
201906161200          echgres_v15_08                    53823827           SUCCEEDED                   0         1         278.0
201906161200               hera2hpss                    53855032           SUCCEEDED                   0         1         249.0
================================================================================================================================
201906161800               hpss2hera                    53855294           SUCCEEDED                   0         1         317.0
201906161800          echgres_v15_01                    53855521           SUCCEEDED                   0         1         410.0
201906161800          echgres_v15_02                    53855522           SUCCEEDED                   0         1         265.0
201906161800          echgres_v15_03                    53855523           SUCCEEDED                   0         1         265.0
201906161800          echgres_v15_04                    53855524           SUCCEEDED                   0         1         258.0
201906161800          echgres_v15_05                    53855525           SUCCEEDED                   0         1         261.0
201906161800          echgres_v15_06                    53855526           SUCCEEDED                   0         1         262.0
201906161800          echgres_v15_07                    53855527           SUCCEEDED                   0         1         277.0
201906161800          echgres_v15_08                    53855528           SUCCEEDED                   0         1         285.0
201906161800               hera2hpss                    53856283           SUCCEEDED                   0         1         253.0
================================================================================================================================
201906170000               hpss2hera                    53856487           SUCCEEDED                   0         1         330.0
201906170000          echgres_v15_01                    53856744           SUCCEEDED                   0         1         418.0
201906170000          echgres_v15_02                    53856745           SUCCEEDED                   0         1         263.0
201906170000          echgres_v15_03                    53856746           SUCCEEDED                   0         1         264.0
201906170000          echgres_v15_04                    53856747           SUCCEEDED                   0         1         263.0
201906170000          echgres_v15_05                    53856748           SUCCEEDED                   0         1         265.0
201906170000          echgres_v15_06                    53856749           SUCCEEDED                   0         1         262.0
201906170000          echgres_v15_07                    53856750           SUCCEEDED                   0         1         266.0
201906170000          echgres_v15_08                    53856751           SUCCEEDED                   0         1         262.0
201906170000               hera2hpss                    53859584           SUCCEEDED                   0         1         228.0
================================================================================================================================
201906170600               hpss2hera                    53859790           SUCCEEDED                   0         1         326.0
201906170600          echgres_v15_01                    53859973           SUCCEEDED                   0         1         511.0
201906170600          echgres_v15_02                    53859978           SUCCEEDED                   0         1         386.0
201906170600          echgres_v15_03                    53859976           SUCCEEDED                   0         1         385.0
201906170600          echgres_v15_04                    53859980           SUCCEEDED                   0         1         317.0
201906170600          echgres_v15_05                    53859974           SUCCEEDED                   0         1         327.0
201906170600          echgres_v15_06                    53859975           SUCCEEDED                   0         1         450.0
201906170600          echgres_v15_07                    53859979           SUCCEEDED                   0         1         439.0
201906170600          echgres_v15_08                    53859977           SUCCEEDED                   0         1         432.0
201906170600               hera2hpss                    53872390           SUCCEEDED                   0         1         267.0
================================================================================================================================
201906171200               hpss2hera                    53872798           SUCCEEDED                   0         1         339.0
201906171200          echgres_v15_01                    53872958           SUCCEEDED                   0         1         530.0
201906171200          echgres_v15_02                    53872959           SUCCEEDED                   0         1         326.0
201906171200          echgres_v15_03                    53872960           SUCCEEDED                   0         1         331.0
201906171200          echgres_v15_04                    53872961           SUCCEEDED                   0         1         328.0
201906171200          echgres_v15_05                    53872962           SUCCEEDED                   0         1         328.0
201906171200          echgres_v15_06                    53872963           SUCCEEDED                   0         1         333.0
201906171200          echgres_v15_07                    53872964           SUCCEEDED                   0         1         346.0
201906171200          echgres_v15_08                    53872965           SUCCEEDED                   0         1         331.0
201906171200               hera2hpss                    53873993           SUCCEEDED                   0         1         273.0
================================================================================================================================
201906171800               hpss2hera                    53874269           SUCCEEDED                   0         1         328.0
201906171800          echgres_v15_01                    53874460           SUCCEEDED                   0         1         507.0
201906171800          echgres_v15_02                    53874461           SUCCEEDED                   0         1         341.0
201906171800          echgres_v15_03                    53874462           SUCCEEDED                   0         1         327.0
201906171800          echgres_v15_04                    53874463           SUCCEEDED                   0         1         323.0
201906171800          echgres_v15_05                    53874464           SUCCEEDED                   0         1         322.0
201906171800          echgres_v15_06                    53874465           SUCCEEDED                   0         1         303.0
201906171800          echgres_v15_07                    53874466           SUCCEEDED                   0         1         305.0
201906171800          echgres_v15_08                    53874467           SUCCEEDED                   0         1         284.0
201906171800               hera2hpss                    53882638           SUCCEEDED                   0         1         258.0
================================================================================================================================
201906180000               hpss2hera                    53882928           SUCCEEDED                   0         1         337.0
201906180000          echgres_v15_01                    53883189           SUCCEEDED                   0         1         606.0
201906180000          echgres_v15_02                    53883190           SUCCEEDED                   0         1         411.0
201906180000          echgres_v15_03                    53883191           SUCCEEDED                   0         1         393.0
201906180000          echgres_v15_04                    53883192           SUCCEEDED                   0         1         400.0
201906180000          echgres_v15_05                    53883193           SUCCEEDED                   0         1         392.0
201906180000          echgres_v15_06                    53883194           SUCCEEDED                   0         1         395.0
201906180000          echgres_v15_07                    53883195           SUCCEEDED                   0         1         397.0
201906180000          echgres_v15_08                    53883196           SUCCEEDED                   0         1         396.0
201906180000               hera2hpss                    53888400           SUCCEEDED                   0         1         295.0
================================================================================================================================
201906180600               hpss2hera                    53888827           SUCCEEDED                   0         1         345.0
201906180600          echgres_v15_01                    53889261           SUCCEEDED                   0         1         631.0
201906180600          echgres_v15_02                    53889262           SUCCEEDED                   0         1         409.0
201906180600          echgres_v15_03                    53889263           SUCCEEDED                   0         1         391.0
201906180600          echgres_v15_04                    53889264           SUCCEEDED                   0         1         379.0
201906180600          echgres_v15_05                    53889265           SUCCEEDED                   0         1         414.0
201906180600          echgres_v15_06                    53889266           SUCCEEDED                   0         1         390.0
201906180600          echgres_v15_07                    53889267           SUCCEEDED                   0         1         399.0
201906180600          echgres_v15_08                    53889268           SUCCEEDED                   0         1         414.0
201906180600               hera2hpss                    53896707           SUCCEEDED                   0         1         295.0
================================================================================================================================
201906181200               hpss2hera                    53897061           SUCCEEDED                   0         1         355.0
201906181200          echgres_v15_01                    53897289           SUCCEEDED                   0         1         388.0
201906181200          echgres_v15_02                    53897290           SUCCEEDED                   0         1         258.0
201906181200          echgres_v15_03                    53897291           SUCCEEDED                   0         1         261.0
201906181200          echgres_v15_04                    53897292           SUCCEEDED                   0         1         263.0
201906181200          echgres_v15_05                    53897293           SUCCEEDED                   0         1         273.0
201906181200          echgres_v15_06                    53897294           SUCCEEDED                   0         1         263.0
201906181200          echgres_v15_07                    53897295           SUCCEEDED                   0         1         266.0
201906181200          echgres_v15_08                    53897296           SUCCEEDED                   0         1         255.0
201906181200               hera2hpss                    53897960           SUCCEEDED                   0         1         249.0
================================================================================================================================
201906181800               hpss2hera                    53898434           SUCCEEDED                   0         1         329.0
201906181800          echgres_v15_01                    53898892           SUCCEEDED                   0         1         504.0
201906181800          echgres_v15_02                    53898893           SUCCEEDED                   0         1         282.0
201906181800          echgres_v15_03                    53898895           SUCCEEDED                   0         1         284.0
201906181800          echgres_v15_04                    53898896           SUCCEEDED                   0         1         287.0
201906181800          echgres_v15_05                    53898898           SUCCEEDED                   0         1         299.0
201906181800          echgres_v15_06                    53898899           SUCCEEDED                   0         1         281.0
201906181800          echgres_v15_07                    53898900           SUCCEEDED                   0         1         286.0
201906181800          echgres_v15_08                    53898902           SUCCEEDED                   0         1         279.0
201906181800               hera2hpss                    53900972           SUCCEEDED                   0         1         244.0
================================================================================================================================
201906190000               hpss2hera                    53901241           SUCCEEDED                   0         1         321.0
201906190000          echgres_v15_01                    53901439           SUCCEEDED                   0         1         501.0
201906190000          echgres_v15_02                    53901440           SUCCEEDED                   0         1         342.0
201906190000          echgres_v15_03                    53901441           SUCCEEDED                   0         1         344.0
201906190000          echgres_v15_04                    53901442           SUCCEEDED                   0         1         345.0
201906190000          echgres_v15_05                    53901443           SUCCEEDED                   0         1         348.0
201906190000          echgres_v15_06                    53901444           SUCCEEDED                   0         1         369.0
201906190000          echgres_v15_07                    53901445           SUCCEEDED                   0         1         318.0
201906190000          echgres_v15_08                    53901446           SUCCEEDED                   0         1         319.0
201906190000               hera2hpss                    53909006           SUCCEEDED                   0         1         362.0
================================================================================================================================
201906190600               hpss2hera                    53909424           SUCCEEDED                   0         1         327.0
201906190600          echgres_v15_01                    53909691           SUCCEEDED                   0         1         463.0
201906190600          echgres_v15_02                    53909692           SUCCEEDED                   0         1         280.0
201906190600          echgres_v15_03                    53909693           SUCCEEDED                   0         1         270.0
201906190600          echgres_v15_04                    53909694           SUCCEEDED                   0         1         283.0
